5920 5840 5760 5680 5600 5600 5600 5600 5600 5600 5600 5600 5600 5600 5600 5520 5440 5360 5280 5200 5200 5200 5200 5200 5200 5200 5200 5200 5200 5200 5120 5040 4960 4880 4800 4800 4800 4800 4800 4800 4800 4800 4800 4800 4800 4720 4640 4560 4480 4400 4400 4400 4400 4400 4400 4400 4400 4400 4400 4400 4320 4240 4160 4080 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 3920 3840 3760 3680 3600 3600 3600 3600 3600 3600 3600 3600 3600 3600 3600 3520 3440 3360 3280 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3120 3040 2960 2880 2800 2800 2800 2800 2800 2800 2800 2800 2800 2800 2800 2720 2640 2560 2480 2400 2400 2400 2400 2400 2400 2400 2400 2400 2400 2400 2320 2240 2160 2080 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 1920 1840 1760 1680 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1520 1440 1360 1280 1200 1200 1200 1200 1200 1200 1200 1200 1200 1200 1200 1120 1040 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 
5920 5840 5760 5680 5600 5600 5600 5600 5600 5600 5600 5600 5600 5600 5600 5520 5440 5360 5280 5200 5200 5200 5200 5200 5200 5200 5200 5200 5200 5200 5120 5040 4960 4880 4800 4800 4800 4800 4800 4800 4800 4800 4800 4800 4800 4720 4640 4560 4480 4400 4400 4400 4400 4400 4400 4400 4400 4400 4400 4400 4320 4240 4160 4080 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 3920 3840 3760 3680 3600 3600 3600 3600 3600 3600 3600 3600 3600 3600 3600 3520 3440 3360 3280 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3120 3040 2960 2880 2800 2800 2800 2800 2800 2800 2800 2800 2800 2800 2800 2720 2640 2560 2480 2400 2400 2400 2400 2400 2400 2400 2400 2400 2400 2400 2320 2240 2160 2080 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 1920 1840 1760 1680 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1600 1520 1440 1360 1280 1200 1200 1200 1200 1200 1200 1200 1200 1200 1200 1200 1120 1040 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1000 1.020134e+03 1.040268e+03 1.060403e+03 1.080537e+03 1.100671e+03 1.120805e+03 1.140940e+03 1.161074e+03 1.181208e+03 1.201342e+03 1.221477e+03 1.241611e+03 1.261745e+03 1.281879e+03 1.302013e+03 1.322148e+03 1.342282e+03 1.362416e+03 1.382550e+03 1.402685e+03 1.422819e+03 1.442953e+03 1.463087e+03 1.483221e+03 1.503356e+03 1.523490e+03 1.543624e+03 1.563758e+03 1.583893e+03 1.604027e+03 1.624161e+03 1.644295e+03 1.664430e+03 1.684564e+03 1.704698e+03 1.724832e+03 1.744966e+03 1.765101e+03 1.785235e+03 1.805369e+03 1.825503e+03 1.845638e+03 1.865772e+03 1.885906e+03 1.906040e+03 1.926174e+03 1.946309e+03 1.966443e+03 1.986577e+03 2.006711e+03 2.026846e+03 2.046980e+03 2.067114e+03 2.087248e+03 2.107383e+03 2.127517e+03 2.147651e+03 2.167785e+03 2.187919e+03 2.208054e+03 2.228188e+03 2.248322e+03 2.268456e+03 2.288591e+03 2.308725e+03 2.328859e+03 2.348993e+03 2.369128e+03 2.389262e+03 2.409396e+03 2.429530e+03 2.449664e+03 2.469799e+03 2.489933e+03 2.510067e+03 2.530201e+03 2.550336e+03 2.570470e+03 2.590604e+03 2.610738e+03 2.630872e+03 2.651007e+03 2.671141e+03 2.691275e+03 2.711409e+03 2.731544e+03 2.751678e+03 2.771812e+03 2.791946e+03 2.812081e+03 2.832215e+03 2.852349e+03 2.872483e+03 2.892617e+03 2.912752e+03 2.932886e+03 2.953020e+03 2.973154e+03 2.993289e+03 3.013423e+03 3.033557e+03 3.053691e+03 3.073826e+03 3.093960e+03 3.114094e+03 3.134228e+03 3.154362e+03 3.174497e+03 3.194631e+03 3.214765e+03 3.234899e+03 3.255034e+03 3.275168e+03 3.295302e+03 3.315436e+03 3.335570e+03 3.355705e+03 3.375839e+03 3.395973e+03 3.416107e+03 3.436242e+03 3.456376e+03 3.476510e+03 3.496644e+03 3.516779e+03 3.536913e+03 3.557047e+03 3.577181e+03 3.597315e+03 3.617450e+03 3.637584e+03 3.657718e+03 3.677852e+03 3.697987e+03 3.718121e+03 3.738255e+03 3.758389e+03 3.778523e+03 3.798658e+03 3.818792e+03 3.838926e+03 3.859060e+03 3.879195e+03 3.899329e+03 3.919463e+03 3.939597e+03 3.959732e+03 3.979866e+03 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 
